parcelNumber,fullAddress,longitude,latitude,distanceFromWarehouseMiles,appraisedValue,yearBuilt,numStories,livingArea,numBedrooms,numFullBaths,numHalfBaths,basement,basementArea
81-04-02-35-000,"719 MOXAHALA AVE, Zanesville OH",-82.0057467,39.9276563,1.1158723473855516,31400,1901,2,1362,3,1,0,YES,263
81-05-02-05-000,"826 MOXAHALA AVE, Zanesville OH",-82.00520689999999,39.9258445,1.1353795803660398,26700,1901,2,1618,3,1,0,YES,1042
17-19-01-40-550,"3713 COLONY HILL DR, Zanesville OH",-82.031846,39.995436,4.84003310976282,105200,2004,1,912,2,2,0,NO,0
17-19-01-43-550,"3697 COLONY HILL DR, Zanesville OH",-82.03146,39.9955039,4.843592048778217,121600,2004,1,1152,3,2,0,NO,0
17-19-01-45-550,"3689 COLONY HILL DR, Zanesville OH",-82.03136599999999,39.995336,4.831731970007099,105200,2004,1,912,2,2,0,NO,0
17-19-01-46-550,"3693 COLONY HILL DR, Zanesville OH",-82.031345,39.995251,4.825802422979143,96600,2004,1,864,2,1,0,NO,0
17-19-01-52-550,"3679 COLONY HILL DR, Zanesville OH",-82.03096599999999,39.995586,4.847944107596289,88500,2004,1,864,2,1,0,NO,0
17-19-03-39-000,"1492 COLBURN DR, Zanesville OH",-82.043892,39.99182500000001,4.67301891788407,209900,2008,1,2018,3,2,1,YES,2018
17-19-03-43-000,"1440 COLBURN DR, Zanesville OH",-82.044558,39.990467,4.588142249574424,246500,2001,2,2656,4,3,1,YES,1320
81-06-02-02-000,"110 PIERCE ST, Zanesville OH",-82.0057661,39.9247247,1.1071551764383576,29400,1901,1,1680,4,1,0,YES,840
81-06-02-03-000,"114 PIERCE ST, Zanesville OH",-82.00590629999999,39.9247299,1.0997095049477341,18700,1901,2,1440,3,1,0,YES,720
81-06-02-23-000,"959 MOXAHALA AVE, Zanesville OH",-82.0056068,39.9234936,1.1233373315817166,24600,1901,2,1845,3,1,0,YES,885
81-06-02-34-000,"911 MOXAHALA AVE, Zanesville OH",-82.0055988,39.924582,1.1165845171752866,26100,1901,2,1378,3,1,0,YES,240
81-07-01-05-000,"1020 MOXAHALA AVE, Zanesville OH",-82.00504710000001,39.9227806,1.15999749195489,18e3,1901,1,800,2,1,0,YES,400
81-07-01-10-000,"1038 MOXAHALA AVE, Zanesville OH",-82.00502589999999,39.9223778,1.1660781450221935,36700,1901,1,1125,3,2,0,YES,522
81-07-01-18-000,"1066 MOXAHALA AVE, Zanesville OH",-82.004887,39.921733,1.182547041419242,16600,1901,2,1316,3,1,0,YES,308
81-07-01-19-000,"1068 MOXAHALA AVE, Zanesville OH",-82.004887,39.921665,1.183614614518011,16100,1901,2,1408,3,1,0,YES,352
81-07-01-28-000,"1031 MUSKINGUM AVE, Zanesville OH",-82.0039319,39.9225161,1.221408233062884,2e4,1901,1,779,2,1,0,YES,389
81-07-02-04-000,"1010 PUTNAM AVE, Zanesville OH",-82.0065217,39.9229861,1.0804985484372136,2e4,1901,1,1064,4,2,0,YES,532
81-07-02-07-000,"1026 PUTNAM AVE, Zanesville OH",-82.0065286,39.9226326,1.0844685400368852,17400,1901,2,1476,4,1,0,YES,369
81-07-02-13-000,"1052 PUTNAM AVE, Zanesville OH",-82.0063244,39.9220736,1.1029643238743614,15e3,1901,2,1240,2,1,0,YES,240
81-07-02-14-000,"1054 PUTNAM AVE, Zanesville OH",-82.006299,39.9220123,1.1052180361205175,11900,1901,1,732,2,1,0,YES,366
81-07-02-18-000,"1067 MOXAHALA AVE, Zanesville OH",-82.00551109999999,39.9216847,1.1510907392286067,19200,1901,2,1232,3,1,0,YES,140
81-07-02-27-000,"1013 MOXAHALA AVE, Zanesville OH",-82.00559000000001,39.9228959,1.130274626911274,31700,1901,2,1475,3,1,0,YES,433
81-07-03-05-000,"1057 PUTNAM AVE, Zanesville OH",-82.00680009999999,39.9219428,1.0804327815400765,10500,1901,2,1608,3,1,1,YES,402
81-07-03-06-000,"1061 PUTNAM AVE, Zanesville OH",-82.0067979,39.9218765,1.0816234556475903,22400,1901,2,1540,3,1,0,YES,385
81-07-03-07-001,"1065 PUTNAM AVE, Zanesville OH",-82.0067796,39.9217363,1.0849028070473408,29200,1901,2,1528,3,2,0,YES,288
81-07-03-09-000,"223 LINCOLN ST, Zanesville OH",-82.0074386,39.9216304,1.0529222234705438,25100,1901,2,1160,3,1,0,YES,340
81-07-03-13-000,"1022 WOODLAWN AVE, Zanesville OH",-82.00757879999999,39.9220323,1.0388244004077414,36600,1901,2,1480,3,1,0,YES,361
81-08-01-09-000,"1112 MOXAHALA AVE, Zanesville OH",-82.0050598,39.9212478,1.1816810176169934,33900,1901,1,846,3,2,0,YES,846
81-08-01-19-000,"1147 MUSKINGUM AVE, Zanesville OH",-82.0039888,39.9204198,1.2518373913450787,17200,1901,2,1166,2,1,0,YES,470
81-08-02-04-000,"1116 PUTNAM AVE, Zanesville OH",-82.0062866,39.9211436,1.1208028771941638,27300,1901,2,1608,4,1,0,YES,402
81-05-03-05-000,"802 PUTNAM AVE, Zanesville OH",-82.00646499999999,39.926334,1.0697662353040576,61800,1860,1,2306,0,1,0,YES,1153
81-05-03-14-000,"850 PUTNAM AVE, Zanesville OH",-82.00644199999999,39.9252589,1.0699483043379505,2e4,1901,2,1628,3,1,0,YES,407
81-05-03-21-000,"109 PIERCE ST, Zanesville OH",-82.0057487,39.9250542,1.1070927035906368,6700,1901,1,860,2,1,0,YES,430
81-05-03-25-000,"845 MOXAHALA AVE, Zanesville OH",-82.0056669,39.925421299999996,1.1108871268973588,28400,1901,2,1896,4,1,0,YES,744
81-04-02-25-000,"115 HARRISON ST, Zanesville OH",-82.005978,39.926675,1.0969438927724822,16900,1901,1,1020,3,1,0,YES,510
81-04-02-29-000,"747 MOXAHALA AVE, Zanesville OH",-82.00567559999999,39.9270051,1.1147324026050305,15300,1901,2,1902,4,1,0,YES,458
81-05-02-03-000,"814 MOXAHALA AVE, Zanesville OH",-82.0051338,39.9261121,1.1397031381370681,28300,1901,2,1304,3,1,0,YES,578
81-05-02-06-000,"832 MOXAHALA AVE, Zanesville OH",-82.0051917,39.9257688,1.1361138212604662,24e3,1901,2,2067,4,2,0,YES,448
81-05-02-10-000,"850 MOXAHALA AVE, Zanesville OH",-82.005093,39.9253149,1.1414235308611986,29400,1901,1,940,2,1,0,YES,306
81-05-03-03-000,"110 HARRISON ST, Zanesville OH",-82.00585099999999,39.926344,1.1023312476965719,23900,1901,1,1080,2,1,0,YES,480
81-08-02-05-000,"1122 PUTNAM AVE, Zanesville OH",-82.0062818,39.9210171,1.1234749200059164,29e3,1901,2,1326,3,2,0,YES,355
81-08-02-08-000,"1132 PUTNAM AVE, Zanesville OH",-82.006164,39.920727,1.1352455371071006,25e3,1901,2,1058,2,1,0,YES,240
81-08-02-13-000,"1143 MOXAHALA AVE, Zanesville OH",-82.0055228,39.92043899999999,1.1736650961792854,61400,1901,2,2195,4,2,0,YES,1255
81-08-02-18-000,"1125 MOXAHALA AVE, Zanesville OH",-82.005625,39.920832,1.1605141452770527,18500,1920,2,1204,2,1,0,YES,98
81-08-02-20-000,"1115 MOXAHALA AVE, Zanesville OH",-82.0055378,39.9211261,1.1593796794256561,29100,1935,1,840,2,1,0,YES,420
81-08-03-08-000,"1130 WOODLAWN AVE, Zanesville OH",-82.00750289999999,39.92085840000001,1.0647783143751741,27700,1901,2,1504,3,2,0,YES,224
81-08-03-14-000,"1141 PUTNAM AVE, Zanesville OH",-82.0067352,39.920517,1.1108298172031554,22200,1901,2,1080,2,1,0,YES,240
81-08-03-22-000,"1107 PUTNAM AVE, Zanesville OH",-82.006783,39.92129200000001,1.0926682708174693,24200,1901,2,2080,4,1,0,YES,480
81-08-04-03-000,"1204 WOODLAWN AVE, Zanesville OH",-82.0075596,39.9201556,1.0778617987013055,16300,1930,1,757,1,1,0,YES,757
81-08-04-05-000,"1212 WOODLAWN AVE, Zanesville OH",-82.0075516,39.9199826,1.08248230145809,20700,1901,2,1008,2,1,0,YES,378
81-06-02-16-000,"946 PUTNAM AVE, Zanesville OH",-82.006591,39.9237615,1.0692434295657904,50900,1901,2,2072,4,2,0,YES,420
81-06-02-28-000,"935 MOXAHALA AVE, Zanesville OH",-82.0055956,39.9240132,1.1198769034276852,13500,1901,1,1016,3,1,0,YES,316
81-06-02-33-000,"915 MOXAHALA AVE, Zanesville OH",-82.00562819999999,39.9244859,1.115459586576464,22500,1901,2,1884,4,1,0,YES,711
81-07-01-03-000,"1010 MOXAHALA AVE, Zanesville OH",-82.0051402,39.9230128,1.152543805051175,20050,1901,2,1396,2,2,0,YES,256
81-05-03-12-000,"844 PUTNAM AVE, Zanesville OH",-82.006579,39.9254465,1.0624899972981685,14e3,1901,2,2063,4,1,1,YES,468
81-05-03-29-000,"825 MOXAHALA AVE, Zanesville OH",-82.0056549,39.9258548,1.1116303079889702,21900,1901,1,1092,2,1,0,YES,466
81-06-01-30-000,"919 MUSKINGUM AVE, Zanesville OH",-82.004221,39.924363,1.1905164216867514,25e3,1901,1,1148,3,1,0,YES,574
81-06-02-05-000,"126 PIERCE ST, Zanesville OH",-82.0062828,39.9247113,1.079837652490146,40200,1901,2,2098,3,3,0,YES,1073
81-06-02-18-000,"950 PUTNAM AVE, Zanesville OH",-82.006554,39.923658,1.072057143405586,15900,1901,2,1154,3,1,0,YES,448
81-06-02-21-000,"129 ELMORE ST, Zanesville OH",-82.0062664,39.9233522,1.0899870871434658,11700,1901,2,2600,6,1,0,YES,558
81-06-02-24-000,"957 MOXAHALA AVE, Zanesville OH",-82.00573299999999,39.923558,1.116131440092768,25800,1901,2,1237,2,1,0,YES,370
81-06-02-26-000,"947 MOXAHALA AVE, Zanesville OH",-82.00562599999999,39.923735,1.1203016119165026,13900,1901,1,645,2,1,0,YES,322
17-19-03-44-000,"1434 COLBURN DR, Zanesville OH",-82.043775,39.99019699999999,4.561409235353479,221700,2002,1,2414,4,3,1,YES,2400
17-19-03-47-000,"1407 COLBURN DR, Zanesville OH",-82.042737,39.990533,4.573575814089204,251e3,2006,1,2458,3,3,1,YES,2458
17-19-03-51-000,"1427 BART LN, Zanesville OH",-82.04251699999999,39.991648,4.647230763071773,243200,2001,2,3344,4,2,1,YES,2008
17-19-03-54-000,"1416 BART LN, Zanesville OH",-82.042733,39.9910349,4.607644961437939,248100,2006,1,2384,3,4,0,YES,2384
17-19-03-58-000,"1368 DONOVAN WAY, Zanesville OH",-82.0406629,39.9896447,4.4936909912706975,220600,2007,1,1972,3,3,1,YES,1972
17-19-03-59-000,"1364 DONOVAN WAY, Zanesville OH",-82.0398224,39.9895797,4.482075251725916,226900,2008,1,1706,3,2,0,YES,1680
17-19-03-61-000,"1359 DONOVAN WAY, Zanesville OH",-82.0403228,39.9900498,4.51838904060852,242e3,2005,1,2707,3,2,1,YES,2707
17-19-01-53-550,"3554 COLONY HILL DR, Zanesville OH",-82.030256,39.9959843,4.873824745513739,88500,2004,1,864,2,1,0,NO,0
17-19-01-54-550,"3550 COLONY HILL DR, Zanesville OH",-82.030132,39.9959885,4.873858585952431,96600,2004,1,864,2,1,0,NO,0
17-19-01-68-550,"3694 COLONY HILL DR, Zanesville OH",-82.031353,39.9962159,4.892477741864051,92200,2004,1,864,2,1,0,NO,0
81-07-01-13-000,"1048 MOXAHALA AVE, Zanesville OH",-82.0050559,39.9221583,1.1674996890292793,16700,1901,2,1408,3,1,0,YES,352
81-07-01-16-000,"1060 MOXAHALA AVE, Zanesville OH",-82.0048879,39.921871,1.1803885404898375,13400,1901,2,1632,3,1,0,YES,816
81-07-01-20-000,"1072 MOXAHALA AVE, Zanesville OH",-82.005037,39.9216186,1.1766134022879384,16200,1901,2,1408,3,1,0,YES,352
81-07-01-29-000,"1025 MUSKINGUM AVE, Zanesville OH",-82.0040169,39.9226373,1.2155353607792694,34500,1900,2,1318,2,1,0,YES,272
81-07-01-33-000,"1007 MUSKINGUM AVE, Zanesville OH",-82.0039832,39.9230408,1.2129411204624367,17e3,1901,2,1168,2,1,0,YES,256
81-07-02-06-000,"1022 PUTNAM AVE, Zanesville OH",-82.0065498,39.9226941,1.0825713299203235,6700,1901,2,1024,3,1,0,YES,256
81-07-02-19-000,"1063 MOXAHALA AVE, Zanesville OH",-82.0055564,39.9217779,1.1472592566340007,26400,1901,1,1188,3,1,0,YES,562
81-07-02-22-000,"1045 MOXAHALA AVE, Zanesville OH",-82.00552370000001,39.9221937,1.1427058173816882,55200,1901,2,1592,3,1,0,YES,398
81-07-02-26-000,"1017 MOXAHALA AVE, Zanesville OH",-82.00556259999999,39.92280880000001,1.1327127108703765,25800,1901,2,1608,3,1,1,YES,392
81-07-03-02-000,"1037 PUTNAM AVE, Zanesville OH",-82.0069181,39.9223176,1.0685712767097395,16300,1901,2,1800,3,1,0,YES,305
81-07-03-03-000,"1043 PUTNAM AVE, Zanesville OH",-82.00688459999999,39.92220409999999,1.0719914377947957,17300,1901,2,1639,2,1,1,YES,320
81-06-02-01-000,"104 PIERCE ST, Zanesville OH",-82.0055932,39.92473349999999,1.1162817166070604,23900,1901,2,1056,2,1,0,YES,608
81-06-02-04-000,"116 PIERCE ST, Zanesville OH",-82.005995,39.924687,1.0951745927742864,8e3,1901,2,1456,4,1,0,YES,364
81-06-02-19-000,"956 PUTNAM AVE, Zanesville OH",-82.006377,39.923514,1.0826447472338856,38400,1901,2,2748,5,3,0,YES,687
81-06-02-25-000,"951 MOXAHALA AVE, Zanesville OH",-82.00560329999999,39.923658,1.122116795783412,15300,1901,1,755,3,1,0,YES,377
81-07-01-02-000,"1006 MOXAHALA AVE, Zanesville OH",-82.0050627,39.9230884,1.1558144142705453,32900,1901,1,984,2,1,0,YES,352
81-07-01-04-000,"1016 MOXAHALA AVE, Zanesville OH",-82.00511220000001,39.9228774,1.1554901825737176,24600,1901,2,980,2,1,0,YES,196
81-07-01-06-000,"1024 MOXAHALA AVE, Zanesville OH",-82.0050467,39.9226983,1.1609825838483097,25700,1901,1,1458,3,1,0,YES,256
81-07-01-15-000,"1056 MOXAHALA AVE, Zanesville OH",-82.0048879,39.92193899999999,1.1793748772738624,27e3,1901,1,1352,3,1,1,YES,308
81-07-01-30-000,"1023 MUSKINGUM AVE, Zanesville OH",-82.0039725,39.92269890000001,1.217152266631479,22300,1901,2,1216,2,1,0,YES,512
81-07-01-32-000,"1011 MUSKINGUM AVE, Zanesville OH",-82.00411,39.92285200000001,1.208257494861775,14100,1901,2,1105,2,1,0,YES,256
81-07-01-34-000,"1001 MUSKINGUM AVE, Zanesville OH",-82.004143,39.923146,1.2035141848487203,27100,1901,2,1216,3,1,0,YES,496
81-07-02-01-000,"1003 MOXAHALA AVE, Zanesville OH",-82.0055867,39.9231186,1.1280188480808468,41100,1901,2,1880,3,1,0,YES,400
81-07-02-11-000,"1040 PUTNAM AVE, Zanesville OH",-82.00643219999999,39.9222864,1.0942266978512167,26e3,1901,2,1176,3,1,0,YES,504
81-07-02-12-000,"1048 PUTNAM AVE, Zanesville OH",-82.0063509,39.9221575,1.1003295443453838,18700,1901,2,1576,3,1,0,YES,788
81-07-02-15-000,"1058 PUTNAM AVE, Zanesville OH",-82.00629479999999,39.92193,1.1067202642122413,41700,1901,1,926,3,1,0,YES,463
81-07-02-17-000,"1070 PUTNAM AVE, Zanesville OH",-82.0062828,39.9216529,1.1118677334940872,24200,1901,1,1285,4,1,0,YES,642
81-07-02-28-000,"1009 MOXAHALA AVE, Zanesville OH",-82.0055953,39.9230114,1.128711722746824,25200,1901,1,1282,3,1,0,YES,551
81-07-03-01-000,"1033 PUTNAM AVE, Zanesville OH",-82.00693439999999,39.9224252,1.0661775961738416,38700,1901,2,1356,3,1,0,NO,0
81-07-03-08-000,"1069 PUTNAM AVE, Zanesville OH",-82.0067986,39.9216569,1.0852861071547109,40400,1901,2,1962,4,2,0,YES,490
81-07-03-14-000,"1014 WOODLAWN AVE, Zanesville OH",-82.00760199999999,39.922151,1.035717203819583,19600,1901,2,1648,3,2,0,YES,400
81-07-03-15-000,"1012 WOODLAWN AVE, Zanesville OH",-82.0076097,39.9223126,1.0328156792439698,38500,1901,1,1296,2,1,0,YES,468
81-08-01-07-000,"1102 MOXAHALA AVE, Zanesville OH",-82.004989,39.921415,1.1824428434890233,10700,1890,2,1771,3,2,0,YES,667
81-08-01-08-000,"1104 MOXAHALA AVE, Zanesville OH",-82.004988,39.921346,1.1836664376908874,15100,1901,2,1190,2,1,0,YES,728
81-08-01-15-000,"1140 MOXAHALA AVE, Zanesville OH",-82.004869,39.920594,1.2036472852797981,19800,1901,2,868,2,0,1,YES,217
81-08-02-01-000,"120 LINCOLN ST, Zanesville OH",-82.0056695,39.9213672,1.1483000242869899,51200,1901,2,1440,3,1,0,YES,672
81-08-02-17-000,"1133 MOXAHALA AVE, Zanesville OH",-82.0055331,39.9207363,1.1670742740316424,22e3,1901,2,1032,2,1,0,YES,378
81-08-02-19-000,"1119 MOXAHALA AVE, Zanesville OH",-82.005628,39.920969,1.1577145331636214,36200,1925,2,1300,2,1,0,YES,788
81-08-02-21-000,"1109 MOXAHALA AVE, Zanesville OH",-82.0055546,39.9212988,1.1554005953515079,29700,1901,1,1018,2,1,0,YES,509
81-08-03-01-000,"222 LINCOLN ST, Zanesville OH",-82.0072922,39.9213826,1.064969758964707,11300,1901,2,2304,4,1,0,YES,1152
81-07-01-17-000,"1062 MOXAHALA AVE, Zanesville OH",-82.0050292,39.9218357,1.1736097936755003,13800,1901,2,1064,2,1,0,YES,203
81-07-02-02-000,"128 ELMORE ST, Zanesville OH",-82.00618759999999,39.9231463,1.0962226590694968,49080,1901,2,2580,4,2,0,YES,645
81-07-02-05-000,"1016 PUTNAM AVE, Zanesville OH",-82.0065414,39.922843,1.0811577986890535,22e3,1901,2,1470,4,1,0,YES,846
81-07-02-09-000,"1034 PUTNAM AVE, Zanesville OH",-82.00652269999999,39.9224629,1.0870437296901931,19600,1901,2,976,2,1,0,YES,217
81-07-02-10-000,"1036 PUTNAM AVE, Zanesville OH",-82.0064831,39.9224031,1.0899293817189675,22300,1901,2,1152,2,1,0,YES,240
81-07-02-20-000,"1055 MOXAHALA AVE, Zanesville OH",-82.0055318,39.9219541,1.1457994564402387,15200,1901,2,1670,3,1,1,YES,440
81-07-02-21-000,"1051 MOXAHALA AVE, Zanesville OH",-82.00564399999999,39.92204,1.1386997917024049,47300,1901,2,2688,4,2,0,YES,192
81-07-03-11-000,"1034 WOODLAWN AVE, Zanesville OH",-82.007576,39.9217813,1.0432065398504136,18200,1901,2,1126,3,1,0,YES,428
81-07-03-12-000,"1028 WOODLAWN AVE, Zanesville OH",-82.0075493,39.9218993,1.0425537910756864,20700,1901,1,1290,3,1,0,YES,568
81-08-01-10-000,"1116 MOXAHALA AVE, Zanesville OH",-82.00487799999999,39.921109,1.19346477275155,23550,1920,1,952,2,1,0,YES,476
81-08-01-12-000,"1122 MOXAHALA AVE, Zanesville OH",-82.00487,39.9206969,1.201575853688833,22580,1901,2,1184,2,1,0,YES,672
81-08-01-16-000,"1142 MOXAHALA AVE, Zanesville OH",-82.00486699999999,39.920526,1.2051052654679923,28200,1901,2,1036,2,1,0,YES,385
81-08-01-17-000,"1144 MOXAHALA AVE, Zanesville OH",-82.0050049,39.9204685,1.1992731083952293,8200,1901,2,1134,2,1,0,YES,483
81-08-01-18-000,"27 JOHNSON ST, Zanesville OH",-82.00465890000001,39.9204472,1.217253127854612,18200,1940,1,720,2,1,0,YES,360
81-08-02-12-000,"1146 PUTNAM AVE, Zanesville OH",-82.00624380000001,39.9204242,1.1375945251568123,53100,1901,2,2688,5,3,0,YES,788
81-08-04-18-000,"1227 PUTNAM AVE, Zanesville OH",-82.0067548,39.9196178,1.1310134817735886,33100,1901,2,2496,6,2,0,YES,224
81-08-05-04-000,"1206 PUTNAM AVE, Zanesville OH",-82.00624719999999,39.9201455,1.1436151157457832,36300,1901,2,1202,2,1,0,YES,351
81-08-05-11-000,"1222 PUTNAM AVE, Zanesville OH",-82.00614399999999,39.919668,1.1600162977416106,27600,1901,2,1344,3,1,0,YES,432
81-08-05-12-000,"1228 PUTNAM AVE, Zanesville OH",-82.006232,39.9195954,1.157435620427527,16e3,1901,2,1148,2,0,1,YES,434
81-08-05-19-000,"1243 MOXAHALA AVE, Zanesville OH",-82.00543019999999,39.9193137,1.2041306656864383,30300,1930,2,1136,2,1,0,YES,652
81-08-05-20-000,"1237 MOXAHALA AVE, Zanesville OH",-82.00559799999999,39.919372,1.1943740242838452,13200,1930,2,1136,2,0,0,YES,410
81-08-02-14-000,"1141 MOXAHALA AVE, Zanesville OH",-82.0055272,39.9205392,1.1713605253257933,36800,1920,2,1372,3,1,0,YES,696
81-08-02-15-000,"1139 MOXAHALA AVE, Zanesville OH",-82.0055306,39.9206054,1.1698330098938972,32400,1901,2,1220,3,1,0,YES,385
81-08-03-02-000,"1102 WOODLAWN AVE, Zanesville OH",-82.00757999999999,39.9213949,1.0500541450486696,35900,1901,2,1280,2,1,0,YES,490
81-08-03-03-000,"1110 WOODLAWN AVE, Zanesville OH",-82.0075787,39.92124760000001,1.0529751135753116,26700,1901,2,1557,3,1,0,YES,360
81-08-03-10-000,"1138 WOODLAWN AVE, Zanesville OH",-82.0075092,39.9205779,1.0705732313950762,31100,1901,2,1479,2,1,0,YES,312
81-08-03-13-000,"1145 PUTNAM AVE, Zanesville OH",-82.0067632,39.9204334,1.1112595187852685,23300,1901,1,1318,2,1,0,YES,1318
81-08-04-06-000,"1216 WOODLAWN AVE, Zanesville OH",-82.00749789999999,39.91986869999999,1.0879792867438627,28600,1901,2,1312,2,1,0,YES,400
81-08-04-09-000,"1230 WOODLAWN AVE, Zanesville OH",-82.00752469999999,39.9195828,1.0940001201269154,16200,1901,2,992,2,1,0,YES,496
81-08-03-09-000,"1134 WOODLAWN AVE, Zanesville OH",-82.0075131,39.920706,1.0675458137044815,28300,1920,2,1646,4,1,0,YES,367
17-19-01-70-550,"3702 COLONY HILL DR, Zanesville OH",-82.031491,39.9961259,4.8866427879018755,105200,2004,1,912,2,2,0,NO,0
17-19-01-72-550,"3696 COLONY HILL DR, Zanesville OH",-82.03147799999999,39.995945,4.874110879813803,121600,2004,1,1152,3,2,0,NO,0
17-19-01-80-550,"3734 COLONY HILL DR, Zanesville OH",-82.032382,39.996117,4.888758617654797,105200,2004,1,912,2,2,0,NO,0
17-19-01-81-550,"3732 COLONY HILL DR, Zanesville OH",-82.03238999999999,39.99602700000001,4.882572109304931,101400,2004,1,912,2,2,0,NO,0
17-19-01-86-550,"3748 COLONY HILL DR, Zanesville OH",-82.03296499999999,39.996132,4.891826518033395,101400,2004,1,912,2,2,0,NO,0
17-19-01-87-550,"3750 COLONY HILL DR, Zanesville OH",-82.033073,39.996167,4.894639383037809,121600,2004,1,1152,3,2,0,NO,0
17-19-01-88-550,"3754 COLONY HILL DR, Zanesville OH",-82.033434,39.996078,4.889877603994692,88500,2004,1,864,2,1,0,NO,0
17-19-01-92-550,"3752 COLONY HILL DR, Zanesville OH",-82.033193,39.995856,4.873632015296033,121600,2004,1,1152,3,2,0,NO,0
17-19-01-63-550,"3684 COLONY HILL DR, Zanesville OH",-82.031151,39.995983,4.875848504489433,88500,2004,1,864,2,1,0,NO,0
17-19-01-64-550,"3682 COLONY HILL DR, Zanesville OH",-82.031026,39.995987,4.875801979790085,96600,2004,1,864,2,1,0,NO,0
81-08-03-19-000,"1121 PUTNAM AVE, Zanesville OH",-82.0067902,39.9210126,1.097706979960574,26600,1901,2,1600,3,1,1,YES,704
81-08-04-01-000,"1203 PUTNAM AVE, Zanesville OH",-82.0067375,39.9201605,1.1187350399139886,36200,1901,2,1852,3,1,0,YES,800
81-08-04-08-000,"1226 WOODLAWN AVE, Zanesville OH",-82.00751819999999,39.9196553,1.0924278526128197,16100,1901,2,1072,2,1,0,YES,328
81-08-04-12-000,"1240 WOODLAWN AVE, Zanesville OH",-82.007493,39.919359,1.101511755885518,28650,1930,1,868,2,1,0,YES,434
81-08-04-19-000,"1223 PUTNAM AVE, Zanesville OH",-82.00673650000002,39.91971119999999,1.1295793711098894,16300,1901,2,1330,3,1,0,YES,364
81-08-04-21-000,"1217 PUTNAM AVE, Zanesville OH",-82.00669590000001,39.9198608,1.1279182077408696,27400,1901,2,1266,2,1,0,YES,519
81-08-05-14-000,"1236 PUTNAM AVE, Zanesville OH",-82.0062234,39.9194466,1.1615817468031455,15100,1901,2,1204,2,1,0,YES,224
81-08-05-15-000,"1238 PUTNAM AVE, Zanesville OH",-82.0062258,39.919387,1.1629756170401557,32e3,1901,2,1148,3,1,1,YES,84
81-08-06-02-000,"14 JOHNSON ST, Zanesville OH",-82.0042496,39.92017939999999,1.2434779919233583,10500,1930,1,690,1,1,0,YES,345
81-08-06-11-000,"1246 MOXAHALA AVE, Zanesville OH",-82.0049717,39.9192555,1.2282827842125008,50400,1901,2,1344,3,1,0,YES,832
81-08-06-15-000,"1225 MUSKINGUM AVE, Zanesville OH",-82.00417999999999,39.919629,1.2589317453001283,32700,1920,1,668,1,1,0,NO,0
81-09-01-01-000,"1302 MOXAHALA AVE, Zanesville OH",-82.00483899999999,39.919002,1.2411846360054497,14e3,1901,2,1372,2,1,0,YES,637
81-09-01-04-000,"1314 MOXAHALA AVE, Zanesville OH",-82.0049895,39.9187361,1.240661892638377,27200,1901,2,992,2,1,0,YES,248
81-09-01-05-000,"1318 MOXAHALA AVE, Zanesville OH",-82.00483,39.918556,1.2532646602887876,32300,1901,2,1134,2,1,0,YES,462
81-09-03-07-000,"1322 WOODLAWN AVE, Zanesville OH",-82.00752010000001,39.9185643,1.1228308419699315,19900,1901,2,868,2,1,0,YES,217
81-09-03-20-000,"1323 PUTNAM AVE, Zanesville OH",-82.0067447,39.91852739999999,1.16113190150329,22500,1901,1,938,2,1,0,YES,469
81-09-04-02-000,"220 HAYES ST, Zanesville OH",-82.0071745,39.91767530000001,1.1669115931947263,13900,1901,1,1008,2,1,0,YES,504
81-09-05-09-000,"1436 PUTNAM AVE, Zanesville OH",-82.006147,39.916934,1.2392527422089699,29400,1901,2,2280,6,2,0,YES,840
81-09-05-10-000,"1444 PUTNAM AVE, Zanesville OH",-82.00619789999999,39.9167836,1.2419523431750645,22500,1901,2,1085,2,1,0,YES,413
81-07-02-25-000,"1023 MOXAHALA AVE, Zanesville OH",-82.00556870000001,39.9226628,1.1341475167340835,21500,1901,2,2024,4,2,0,YES,1200
81-07-03-07-000,"1063 PUTNAM AVE, Zanesville OH",-82.0069233,39.92181,1.0762671307961744,7900,1901,1,872,2,1,0,NO,0
81-07-03-10-000,"1040 WOODLAWN AVE, Zanesville OH",-82.007533,39.92162099999999,1.0482564907254097,28600,1901,1,1242,3,1,0,YES,621
81-07-03-16-000,"1004 WOODLAWN AVE, Zanesville OH",-82.0077003,39.9224688,1.0258052483779054,22400,1901,2,1380,3,1,0,YES,270
81-08-01-11-000,"1120 MOXAHALA AVE, Zanesville OH",-82.004876,39.921006,1.1954335086018362,9380,1901,1,848,2,1,0,YES,424
81-08-02-06-000,"1126 PUTNAM AVE, Zanesville OH",-82.00624359999999,39.92086889999999,1.1283381727459758,24900,1901,2,1745,3,1,0,YES,400
81-08-02-07-000,"1130 PUTNAM AVE, Zanesville OH",-82.006165,39.920795,1.1338126440759988,28700,1901,2,1536,3,1,0,YES,384
81-08-02-11-000,"1142 PUTNAM AVE, Zanesville OH",-82.0062342,39.9205279,1.135850467857198,15700,1901,2,1256,2,1,0,YES,248
81-08-02-16-000,"1135 MOXAHALA AVE, Zanesville OH",-82.00553769999999,39.9206673,1.1682201654031974,25900,1901,2,1181,2,1,0,YES,366
